file,kernel,blur_score_prima,blur_score_dopo
8145024386_fc6a9c3084_o.jpg,Median_5,1427.7148462815753,238.8986633468399
6860892988_0421af2b27_o.jpg,Originale,533.4198202630384,538.1903406700856
4653846106_ae89f3f5f0_b.jpg,H,1052.8927329461726,410.78104027744536
17665920531_b41963c4b2_o.jpg,H,1981.9975816249832,323.5115689949312
ffa5e02e21.jpg,Gauss_3,2177.911951669158,238.90038829741502
Turtle_Tortoise (1602).jpg,H,1491.4878633726858,346.0501398962769
827d23c09e.jpg,Originale,2393.4307264300055,1951.7686284060085
ce20bfdf54.jpg,V,1054.1409806148288,335.1523206918153
13f2c1dfdf.jpg,Box_5,625.2571965972987,35.083377861569495
27248529304_56a6fc84d3_o.jpg,Box_3,640.4922109632955,114.95691971300245
13e92cac7b.jpg,Cross_5,1581.8971461127398,85.76475497575066
169b3b05b2.jpg,Box_3,2426.339377562273,263.112437891692
5591682068_85eb8b105c_o.jpg,Median_5,2570.049231337205,155.7434764307571
50e7fe98b7.jpg,Gauss_3,13338.331182985525,651.5861100495134
3d315bb61e.jpg,Gauss_3,4596.317105777778,564.8125570214623
5094340785_552a259dff_b.jpg,Gauss_3,918.9168709135804,111.3436391402264
23954735331_435550495a_o.jpg,Box_5,1027.467462328889,41.74319902830747
16017942_02e0598154_o.jpg,D,3855.490057848522,706.719920821311
3661055528_c5984795fc_o.jpg,Box_5,4083.7969175844323,67.15940397454023
4610659779_0c82dac31d_o.jpg,Box_3,807.2985770581381,96.21937209553938
2850812756_9c03563474_o.jpg,H,1118.5624415413804,194.90198372741978
28711124281_d34d6b1c8d_o.jpg,Originale,790.5155248866333,1232.1128427679466
14281868822_93f3c607f1_o.jpg,Box_3,1491.1963807052155,208.45097051745205
1656487812_0111b231cf_o.jpg,Cross_5,1123.1167945868945,111.36456547951212
5813930958_6ae754be68_o.jpg,Box_5,650.2074676473766,24.965581147981553
4c85a4fa31.jpg,V,3207.178925490097,336.14411307751556
Sharks (57).jpg,Circ_5,691.9454458701774,35.4772567907903
1572764611_9e337fef06_o.jpg,Gauss_5,3474.2153027573636,128.28215034481687
95dfda47b0.jpg,Originale,1093.9081163220146,3455.9314631883526
14523403497_708945fbf6_b.jpg,Median_5,372.6964442591858,201.41476111509363
7855797892_d6b0865396_o.jpg,Box_3,910.4896518606173,125.5587331155398
3589628952_a1758ab2f9_o.jpg,Cross_5,737.1975064912381,101.64164609325175
25400507008_7907890d86_b.jpg,Originale,8405.822469339535,10479.21813199958
16241434840_a2ff30b279_o.jpg,Cross_5,1163.4807959749596,93.97433809616426
417bff4cc6.jpg,Gauss_3,6195.385425,526.2062464979776
26627242281_018746830f_o.jpg,Median_5,741.9220766635802,220.4827218760753
14124472098_e6414d3476_o.jpg,Cross_5,1575.4268632652397,145.93423820981775
2146001370_759910e5b2_o.jpg,V,886.7035438462353,183.85964865686498
7233138048_f7ce0e3d8a_o.jpg,Box_3,1081.1493074369137,137.98565855864334
32119079151_429411a7a4_o.jpg,Originale,696.8446333332098,1224.0054607780612
669b6b8221.jpg,D,1836.502999363858,569.5767871311733
7896024076_1bbb495620_o.jpg,D,517.2387609275751,203.1400032118925
Turtle_Tortoise (827).jpg,Originale,509.4630670307711,552.5648526366876
42082395080_1a3fcf0ac8_b.jpg,Originale,552.6912915970292,615.0617623474141
5120505560_0617580092_o.jpg,Box_3,618.8873904063962,77.14171925051814
4124946399_112374c184_b.jpg,Box_5,380.3111819239682,15.301255281345886
b9aafe65d8.jpg,Gauss_5,520.1503873697917,183.296079012018
25681624086_531792ebae_b.jpg,V,1144.7390501569134,222.76758103527558
25651451073_74c8fe811a_b.jpg,Gauss_3,1147.6839472146914,231.384791083457
5556042164_ee94e7b47c_b.jpg,Circ_5,577.038047321449,34.800203195069045
6dc3173bf2.jpg,Box_5,7659.954846291829,107.69473132785286
698f85fc00.jpg,Gauss_3,3248.248118079648,145.26403447262004
81df542fcf.jpg,H,703.2888923089167,147.98832089202892
3281744810_5d91c9612e_o.jpg,Box_3,3272.869076018245,272.21749112607046
Octopus (39).jpg,Circ_5,1826.9117791215808,65.64696360607536
766f507935.jpg,Median_5,2046.0667585758529,436.4061199412252
185722957_f318bfdacb_b.jpg,Gauss_5,551.7449059704861,38.54609766884279
95d8ad5e52.jpg,V,540.2596079908957,111.03840866271578
4383542632_b717e875e0_b.jpg,D,412.816910498935,165.02942112513952
a47eb7a8d1.jpg,Gauss_3,3649.992854117497,425.6009691100178
4696482373_31a3ce3e58_o.jpg,Originale,2805.673141039384,2875.713987171724
26968066190_8aed5ee2c0_o.jpg,Box_3,1210.325378182377,141.1520412334647
5fd721d328.jpg,Circ_5,6570.279122174146,304.1633087433859
3fa08174b0.jpg,Circ_5,4516.639319461489,112.87451865701861
Turtle_Tortoise (103).jpg,V,1623.1871203522126,254.93867585461422
4856658650_434e74ed04_o.jpg,Cross_5,695.9994887288889,178.33042232754926
19867679208_411f61bfc7_b.jpg,Box_5,2904.4789155044364,55.46757070365821
28841992491_f277c44fa8_o.jpg,Cross_5,719.7642577530441,83.42995917722614
3716048073_e84bf03f6e_o.jpg,H,2126.7183464394707,71.2209259022876
34210895242_03382d444c_o.jpg,Median_5,1766.099405568102,153.61943214826414
Octopus (23).jpg,Box_5,1107.5273097758025,33.545376368534164
d33cc1f754.jpg,Median_5,3828.865570742896,176.3665070631066
5417699697_3d02587ef1_o.jpg,H,876.2725437486035,244.42397233954273
5900a5dd22.jpg,Box_5,1692.8344410006825,68.10869722632457
24043673685_fbdc4dcd73_b.jpg,Box_5,1634.5480177746915,38.99463005296293
c9f4867930.jpg,Box_5,3603.4570951060937,91.45442948943123
11425904534_76b058bd4f_o.jpg,Gauss_3,2198.3792227654326,284.0752951587453
3526973018_3ac460cfb0_o.jpg,Box_5,584.5178896844137,21.512492429311454
20851358950_896b8f9b6b_b.jpg,Gauss_3,2839.0549346012913,370.2777399633487
5025542878_3d22a04d06_o.jpg,Cross_5,575.0246873029405,60.38119793414871
25114869115_f9f0887c4c_b.jpg,Median_5,2065.0113292069136,199.2063485411295
5126226228_24649bdf4f_o.jpg,Originale,2389.145710898811,1868.4173873141128
8875485650_83b9aaa98a_b.jpg,Box_3,768.4145096344445,97.51764178127112
8533168731_061ba9ca17_o.jpg,Gauss_3,1726.4962809998324,152.93807751910978
c6e61445d9.jpg,Box_3,831.3183056561151,157.23667917088736
Turtle_Tortoise (102).jpg,Gauss_5,3588.4958595419275,138.11890768498392
7c3cf57a2c.jpg,Originale,3124.3155768781594,3618.3488617372336
1573c64a86.jpg,Cross_5,2749.6941512946446,272.40748533910636
9193483226_84f3ccd0fc_b.jpg,H,763.8487326618441,178.82694353336396
6626014937_2da6f86d90_b.jpg,Box_5,964.1454917833947,24.733734432333264
17215501636_6121e35ced_b.jpg,Gauss_5,1410.9796770246912,61.487611064013215
4a18c1eb4b.jpg,Circ_5,1760.892672,154.52619203236242
35864351501_174817aabd_b.jpg,Originale,419.5211436344444,626.1814788920042
5999517254_2cb01aa201_b.jpg,Originale,419.4920275277778,561.722856682472
5369502789_55f6a68d17_b.jpg,Gauss_5,1045.503347119963,78.20356299747084
01043cbab3.jpg,Gauss_3,1431.2573204798002,138.57391359606467
292ab178e0.jpg,Circ_5,8627.351929660583,350.48991425183357
1559317430_003246192d_o.jpg,Box_3,2696.5351285609872,345.7386891493346
7622474316_1130292858_o.jpg,D,1655.2086449954086,328.02228576925484
7143741567_550a3fee4c_o.jpg,Circ_5,2202.7319440976544,111.3758797599891
6238220148_f053209f0f_b.jpg,Gauss_3,1147.9215128259316,165.5189872079966
4349019107_881ff7c89f_o.jpg,Circ_5,1788.779383578023,81.5823295300129
3666830889_8b8c2c7272_o.jpg,Gauss_3,877.0704994427083,228.4420260100104
15820405957_9538615237_o.jpg,Median_5,390.41265031532646,53.32668685913086
1acabdc3c1.jpg,Cross_5,2965.596688672764,308.58994117452426
17245987303_8e53b11920_o.jpg,D,1566.497194982222,445.4717972643025
30268896896_be428b1f99_o.jpg,Gauss_5,379.8853749905478,56.329109290399835
2415974859_fbf2c7bdff_o.jpg,Gauss_5,3827.553545222017,240.8364692761073
19188593431_378fccb5cc_o.jpg,Circ_5,1349.045652728889,109.12408251367177
Turtle_Tortoise (1504).jpg,Gauss_5,3077.429931552168,131.38793235399086
31054180201_d0ea5e6b54_o.jpg,Gauss_3,2567.184925270167,288.1896194365063
2629369251_1d43d70fb6_o.jpg,Circ_5,2029.5119404320988,103.24571298847889
b861b9f53d.jpg,Circ_5,538.5250394905028,146.90911508986775
6105476216_623fda7744_o.jpg,H,1328.8899183315973,266.6736394361077
fd79562e5f.jpg,Circ_5,2225.696894941634,240.5767115819757
39975715973_bd01d90a4a_o.jpg,Box_5,477.15888426555034,9.601561985230356
7341582670_c1c329b903_o.jpg,H,1693.6754577498073,315.5566796442212
25534686256_3cc926254e_b.jpg,Cross_5,1477.5950362266667,146.14873586898543
Dolphin (78).jpg,Median_5,2061.5297302788554,337.5164012531597
6235641781_989a2377e2_b.jpg,Cross_5,517.5596147124517,64.82207381253637
9688673197_bd457a5d2f_o.jpg,Cross_5,1495.055088671111,192.67340367518577
6913428530_7dfdf8e592_o.jpg,Originale,1292.1984035982362,1622.3030001482634
9975a579df.jpg,V,1384.8609110869133,420.80013817839205
8950942870_784d234f2d_o.jpg,H,3902.2834351080246,676.8852228957484
16746005608_cf6a343182_b.jpg,Originale,1087.2605483430282,1226.5884155565777
22983621760_3d20ee2128_o.jpg,Originale,1117.4486908315973,1409.7102094786903
5312517300_ee2ea154c9_b.jpg,Gauss_3,1760.5313425955553,112.66970107020164
50220973621_0052abecb4_b.jpg,Box_3,788.3400770833333,166.70533927804672
30718625875_0c52d923ae_o.jpg,Median_5,2218.0920116543753,182.46125657456162
7defd3bdb7.jpg,D,811.2059201523175,95.07142310438431
6da8539078.jpg,Gauss_3,1969.6514429519234,285.3739244742277
22870534644_bb86f94ee6_o.jpg,V,440.60650422456837,147.8962359378756
64fd5f818e.jpg,Median_5,1799.9139296299477,151.76178288926485
8093011797_db1cbc2759_o.jpg,Gauss_5,1268.345577955432,48.89149996699119
5371382446_825545bf01_o.jpg,D,1018.6358175973673,87.79672130273313
9683725319_e5140b87da_o.jpg,Cross_5,1137.0200823840382,136.20353883308752
8f8a4cc0e0.jpg,Originale,7628.227004844586,14912.631840976763
d4a5b2ad56.jpg,Originale,8536.007771534907,10006.149135394178
d5106c4c0d.jpg,Circ_5,1842.689667233206,134.13764344111723
14a01b1286.jpg,Gauss_5,1380.4077489008828,265.7502608102642
44987684904_07ff97dbc9_o.jpg,Cross_5,1279.5479015698768,100.63550731113979
e29dbcfa9a.jpg,V,2389.7744055550615,425.3690608801915
048646a4b1.jpg,V,808.4041042327881,252.7700491972339
d61f49a8b8.jpg,Circ_5,4763.712567974799,249.9995419185691
4937297602_4310618d06_o.jpg,Box_5,1090.933836749807,36.26300189754259
1081759923_e2d5f3fc1a_o.jpg,V,7561.314899268024,963.499520360207
f4132c3195.jpg,Gauss_5,1204.9489804372024,145.7619777391077
9ab6493bdc.jpg,Circ_5,1328.973402023488,74.44355885101724
1589adc838.jpg,Gauss_5,2347.095547219437,208.52427208418652
11340620703_8720f90e49_b.jpg,H,972.7492923140433,223.52412872401837
6dc663a9cc.jpg,Circ_5,2827.463196683661,155.5815521646966
01685f1057.jpg,Box_3,1482.551253674658,379.12353770428035
b4e8a70758.jpg,Box_5,1088.9193044843034,34.1388443148866
3373270173_93281a2cb4_o.jpg,V,690.645303643855,189.92713485266555
192409979_c6e7be23ff_b.jpg,Originale,2299.1230080381765,2482.957239394881
17116712397_0e5d51e68d_o.jpg,Originale,1611.140870907242,1847.5803880544565
16001589233_86e5be0b5b_o.jpg,Gauss_3,1691.770548994342,271.1681685934261
581943226_60f9a0106a_b.jpg,H,1337.666394999602,251.11204008160408
6062dd6aa4.jpg,Gauss_3,3898.5427773238657,1418.9331006832986
e893dcbca8.jpg,H,3945.5106915810115,340.5423876509374
54a2451c08.jpg,Median_5,6797.763884122258,423.3700098723285
174dd15a12.jpg,Cross_5,11701.710312697262,1328.8268633150944
4950791779_caf9079ff3_o.jpg,Cross_5,7053.148700406601,495.9958955315141
5f344d1d4a.jpg,Median_5,3865.1129591919757,268.934376307499
73be72dca5.jpg,D,913.622124495616,146.62146606032226
8715681631_70deb242e3_o.jpg,Originale,980.1209253524581,971.339511681874
4c4bb86d69.jpg,Median_5,4230.931122575752,448.307771732389
4697121796_6ec177d900_o.jpg,Box_3,1188.583708633402,164.38821324027117
87a53bcaa2.jpg,Cross_5,1018.4791107981908,153.69690508248655
021c452f71.jpg,Box_5,3014.0731267161427,90.36095138988313
30413983942_68b1b41a62_b.jpg,Originale,1874.0454099109877,2112.382321814903
15636671882_d3050a1418_o.jpg,Cross_5,1080.6932654517284,151.26045666034892
5205416629_12c4baa898_o.jpg,Box_3,1191.8406771697662,242.62981818626943
30224795236_9c85e32210_o.jpg,Gauss_3,1255.815821328889,156.67747305274656
3076801428_43cbbf2dc9_o.jpg,D,801.775119256173,171.77966933586058
16117120881_3e8b988360_o.jpg,H,3210.8165924093887,681.9007515194315
24020802493_64bb94b26b_b.jpg,Cross_5,4337.723709432099,348.22853519855954
16933668445_f804f52b7a_b.jpg,Cross_5,566.4893343205313,97.78681250544004
6583025163_f2fda6e158_b.jpg,Originale,883.1304169101226,3895.376791511164
f44f8f383c.jpg,Box_5,1939.9510668257894,64.52516981424365
ef0986ac8c.jpg,Gauss_3,670.6050516807553,83.8482557147406
0d0ac3a88a.jpg,Cross_5,2391.7663762308002,285.75081048534093
34197491404_67d5bc5984_o.jpg,Circ_5,2401.817590861111,111.26261367980564
30718235961_729da96e5c_o.jpg,Gauss_3,930.3134451891349,88.0305907353914
8360878230_2e4d003f03_o.jpg,H,653.3629003341784,186.4103443379305
7855781054_9861b93cee_o.jpg,V,2757.9958906961724,892.0346489282311
3975431349_fa32e5ae99_o.jpg,Gauss_3,991.8775780229056,166.68475314946235
2778111466_44193c39c7_b.jpg,Box_3,1514.476227700617,173.67105466968965
ca2e2cbe03.jpg,H,1997.0338403414576,783.3918770071566
74543782_9780db0a2b_o.jpg,Median_5,1345.0618493541272,460.612547245685
44538340114_ff235e8498_o.jpg,H,1599.0757548862446,246.74914143414162
3d8d27bd59.jpg,Median_5,2534.9349549788544,127.58318875045491
5117558774_acfa2d3e87_o.jpg,Median_5,695.2537106666666,434.05787777374405
bfc5c84cfe.jpg,D,636.7511191151523,38.85419106473529
Turtle_Tortoise (1117).jpg,D,6905.442960330259,1245.5322613503627
d14e3c74d8.jpg,H,3708.2629401364197,893.1300224088124
14482804986_89d4d396a2_o.jpg,Gauss_5,770.7094564259555,52.088604343180755
7878835706_f5d2b25ff8_o.jpg,Circ_5,1073.1252028295062,68.66433022946728
8440416775_11b6f17c85_o.jpg,Cross_5,2739.107833565515,223.86343863247734
3509567632_f7b210ffdc_o.jpg,Median_5,5680.8646436411955,231.17589070527865
8520363110_fa22050ef3_o.jpg,Cross_5,760.6699439631243,87.18603814159619
ff988eede5.jpg,H,4484.652042842443,401.92617099893835
3716047209_1a2d70d129_o.jpg,Originale,1758.4761046782764,101.63622842516217
4266724183_0215159d2a_o.jpg,D,358.67355603888615,31.78807403384919
37745216946_5ba8af3f29_o.jpg,Circ_5,630.0798604444444,40.66875942624246
25088178916_d35832a120_b.jpg,Box_3,2412.2308517155557,178.65154922370957
683980f276.jpg,Gauss_5,2713.188613511951,79.48274960492066
6923637102_edcb71a34a_o.jpg,V,1066.0534540680248,270.51398236649277
5872151439_b0aa06a3da_o.jpg,Box_5,1534.1459925059303,26.91172581402176
0d51d01a3a.jpg,D,4131.70523699676,1739.849460568045
5395095342_fbe5014cf2_o.jpg,D,724.1558600019151,143.7839525724043
6810652531_5e8d0dd8d0_o.jpg,Circ_5,1114.5169593239507,72.41965709115901
8834ee51da.jpg,Median_5,625.9510081034701,83.37171899175108
40ec550145.jpg,D,3911.016425885457,873.3122750758529
Turtle_Tortoise (55).jpg,Median_5,1800.631184798889,244.40726860202088
12673f3cdf.jpg,Box_3,5436.082075080166,313.062048108118
21665960162_7bcc3992d7_o.jpg,Gauss_3,418.55996935634454,68.6315766207033
Turtle_Tortoise (925).jpg,V,1331.6224252846612,189.87139828867438
6651770661_801efb7dc0_b.jpg,Gauss_3,466.6989247673129,89.548412998236
3284658683_3a2072f247_b.jpg,Circ_5,819.8218854243445,61.263494930481826
Sharks (42).jpg,Median_5,1406.3801004876589,197.91612283531103
d55b182038.jpg,V,3468.5210310517286,630.8332184740326
1169275469_6a48feee64_o.jpg,Gauss_5,4692.531416341156,232.82129272149533
5020112520_b739748026_b.jpg,Median_5,2026.5576424217284,210.52794380577242
27213277525_a683cc3844_b.jpg,Gauss_3,1249.2287607067706,155.12537866351704
6559304437_ae0bd348bf_o.jpg,Gauss_3,360.1138564035356,76.50350559398265
Turtle_Tortoise (1579).jpg,Originale,2136.0338552591356,3353.6899911828064
27012296032_f6d3b962c1_b.jpg,Cross_5,3375.2242433175043,343.18799369864445
34df799692.jpg,Box_3,1863.9823526872185,488.7582509502775
f8b6b6d100.jpg,Box_5,735.9414524002783,75.78457934853436
401261252_89da0bc3c7_o.jpg,Circ_5,764.0112515657364,40.01031240529192
5535865679_1a4ca4f261_o.jpg,Gauss_3,2432.0308903473765,475.6231862405398
91e83a53ca.jpg,Cross_5,3024.232443780326,226.2697529679584
3a3d630d6a.jpg,H,2184.439734501448,672.9422309999413
31019234226_1b17fa3b80_b.jpg,D,1808.0427024551084,446.4354280061099
Turtle_Tortoise (978).jpg,Gauss_3,719.7144555544444,99.53377655256494
8218262168_3b50543921_o.jpg,H,653.2060242060662,175.7684633111219
c179985e9b.jpg,Box_3,9004.179377106115,376.20373515097714
25071252593_e4ea03323d_b.jpg,Originale,2385.3053159566225,2775.21785604492
20386468405_3367bc5598_b.jpg,Gauss_3,467.9058736877777,71.67638706356621
6ab67a8787.jpg,Gauss_5,1125.1354471110549,90.0557821274598
6768390535_47e43d9953_o.jpg,Gauss_3,510.4632823732604,27.26230305127927
e2a5faebc0.jpg,Circ_5,612.50174890813,83.11830341254905
1066152486_d21e5c1d52_o.jpg,Circ_5,2296.2156040513582,126.81730280355431
Sharks (32).jpg,Box_5,559.7567083889061,19.162856162363962
e546757803.jpg,Gauss_3,1504.9836029220517,142.75326750190095
70b921d69e.jpg,Gauss_5,1614.3290553810427,48.211853840409695
11281731383_9ea6810ffb_o.jpg,Gauss_5,2079.4230101322873,52.28744042907741
6814743888_d76f64e5e5_o.jpg,D,457.66621450978005,160.51136353193647
e05db179d0.jpg,Box_5,579.4005873356981,53.38920683465566
59d46de1dc.jpg,Gauss_5,1252.0715534979424,93.45274936909578
cd01890f6d.jpg,Gauss_3,1462.5500706179182,218.63452452056262
d9eb2a060c.jpg,Originale,6532.78160773166,7573.279525367581
5825196979_44d04f6284_o.jpg,V,883.0255580229554,224.34633858588177
3672540779_99c869bd53_o.jpg,Cross_5,477.8440745762465,55.40778411164575
85db729dc0.jpg,Box_3,687.5097472968798,211.76585744351758
f5fd0e7e9b.jpg,H,5864.199216742101,1965.5517565474222
3942739722.jpg,Gauss_3,422.9922839708999,169.58949683617175
14917978695_4e01844276_o.jpg,Cross_5,695.5778354240639,72.92595135912404
Turtle_Tortoise (791).jpg,Box_5,783.7534372104888,23.012135228828704
7560444870_aa3ac6e55c_o.jpg,H,888.8560052774832,256.6213956079797
26902715550_fc05ca7643_o.jpg,V,407.7448184680247,122.56550084010406
19009966025_f5e49ede02_b.jpg,Originale,1573.2765677576733,2988.7370488497677
1428844464_c48bfadf5f_b.jpg,D,1911.0546649685998,329.39809814883694
Urchins (16).jpg,Gauss_5,939.8268886276543,83.6337107853411
26030126880_50dc4c64b4_o.jpg,H,2012.0670033758024,234.32933848642003
a06c57f985.jpg,Originale,454.18374488201465,1464.3830963442197
38f5053be4.jpg,D,14218.589050539931,2459.446626439982
25bf0c689d.jpg,H,3262.4786,884.5168946872698
Turtle_Tortoise (817).jpg,Gauss_5,1744.7475519722223,147.65097910838543
979ea8e95e.jpg,Box_5,841.2566806743629,81.45656897057498
e7047cebbb.jpg,D,1108.4359632214469,531.3943949119094
5807879267_d63781bd73_b.jpg,Gauss_3,628.2543246947508,137.62127900987505
e078be6624.jpg,Cross_5,2125.7123873303167,131.5860236238212
15150033346_5eaa1eabd4_o.jpg,Gauss_3,920.2982986902468,188.8936894105802
821697aab4.jpg,D,2854.7431046336,514.4848871699774
5742027555_9a42afef4c_b.jpg,Cross_5,1821.3129286635767,168.56917146184654
5397561024_4b70a8e490_b.jpg,Circ_5,869.3764666666667,60.01918674677126
45937178685_c2d324cea2_b.jpg,Originale,2095.895312159722,1853.9238556520686
239341344_7d2203b3b6_b.jpg,D,1898.4349875336027,347.07090896549244
30926658037_0547bef724_o.jpg,Median_5,715.5296385904434,167.73572102371529
33015483268_743391f8cc_b.jpg,D,832.4258049288194,194.4682097015953
21437477688_9cd21ba047_o.jpg,V,793.809620354417,123.71859623004573
5571502061_75a5f18704_o.jpg,Box_5,887.2157145796119,27.516901424952916
4768069111_7b02d384fe_b.jpg,Cross_5,1823.3975551258025,178.23018820531067
4791492965_f07692be99_b.jpg,H,3394.1303870495644,636.5212238062327
77d310fe4f.jpg,Originale,3875.584656795253,3622.955289599996
53ce45a5ad.jpg,Median_5,875.2433880349122,150.43299458951367
Turtle_Tortoise (613).jpg,Box_3,2544.5363881473763,138.05479708873744
9ab2063425.jpg,Gauss_5,424.00907148495224,130.15015003692105
7573898824_c788501cdf_o.jpg,Median_5,1605.1354081152092,443.2396706414689
57ced878ff.jpg,Gauss_3,6338.917325612016,791.2704358079045
27321208664_78c6e8ff23_b.jpg,Gauss_5,913.2331641155479,79.50391521040771
7985077580_95d253f404_o.jpg,Cross_5,1990.0901242622224,217.32878300866602
efc291356a.jpg,Cross_5,604.5805346313438,81.97866249600831
45210207412_7585c3a582_o.jpg,Cross_5,1298.9858374337573,105.06620107775478
2855689809_f0a5b197a0_o.jpg,V,530.549461930489,75.89208681828676
32793997397_a12aec4e66_o.jpg,Box_3,634.5351836424691,94.39037869861352
f4f9c6fcb5.jpg,Median_5,785.6910111111112,540.6844009497125
0449a7f119.jpg,Median_5,2926.9188519998156,387.1636492718462
99c4c7188a.jpg,D,9922.72217989418,1257.3235659696618
e514e16e99.jpg,Box_5,4857.743141374197,71.24446079225552
20886978745_03ec1f393d_o.jpg,Originale,1005.1657171550617,961.8956035405882
226bd2aa44.jpg,Gauss_5,4901.712617195678,254.62990241148034
6bc08a3b47.jpg,Gauss_3,1429.694164953939,526.8448440058437
d5d11545c4.jpg,H,470.8831988077104,107.4702867780413
710de9a8fa.jpg,Gauss_5,1209.4166001597373,127.46006432000621
31621430554_0eed174e8d_b.jpg,Box_3,2073.280772019315,181.64820312093272
cd3057d705.jpg,Gauss_5,399.44552036199093,72.53741432199475
8113886144_91c07131cd_o.jpg,Circ_5,1231.9614865702874,89.29146572273505
JellyFish (251).jpg,D,993.3410645802468,218.61500095834538
Turtle_Tortoise (508).jpg,Box_5,5746.690749309557,53.98678286003103
2807673504_28f93ffa93_o.jpg,Cross_5,1211.3114750987888,126.28579343154695
3986161017_49ab9d4fcc_o.jpg,D,2943.60845190321,701.662638405272
26711402267_798fe3dd9b_o.jpg,Originale,1199.9773323333334,1387.8043289597654
Turtle_Tortoise (1833).jpg,Gauss_3,2117.439862912317,424.06322158629183
6559858557_959a0a8c83_o.jpg,D,2088.790104949692,451.7084873931103
5006173710_636944277a_o.jpg,Gauss_3,1677.2924745776545,404.2921822820788
25537291447_02459a4a1d_b.jpg,Circ_5,3148.322732159359,132.77824399313397
Turtle_Tortoise (1465).jpg,Circ_5,527.4530557032099,20.49570904508922
35a1c45ae0.jpg,D,3397.798287644832,501.4091757711198
bc9f23081e.jpg,Originale,5568.770042194093,7427.048789863237
8229562477_d108be55ea_o.jpg,H,608.681082031746,79.33639559692166
1df106c782.jpg,Box_3,4950.912575,488.52592462383177
Sea Horse (11).jpg,Circ_5,1698.7441787558887,132.81166822758382
566b1031a8.jpg,D,532.0057168513323,137.97749982203905
3e5f22cfa7.jpg,Gauss_3,8507.853825,2011.6399512773553
023a9c7804.jpg,Gauss_3,3691.8016707966576,625.9337409324121
20397266153_f1ff76cf14_o.jpg,D,1252.1408068933333,255.63986375380534
984c5c1d65.jpg,Originale,1147.844387481094,2183.6912456863574
9258607139_9a99754059_o.jpg,V,1248.4494547230893,168.80010908437438
f07b3d633d.jpg,Box_5,1649.6928871035598,26.155144247796226
15353188566_e2381de352_b.jpg,H,1356.6722099488811,435.8690844690338
Dolphin (223).jpg,Box_5,1637.1571174706228,40.64220971477275
d5381d6c9c.jpg,Cross_5,609.3509688987436,48.16303446331604
17094591141_c763c910ca_o.jpg,Originale,536.6443072976543,635.6783697135445
1226995683_aafbd23e7c_o.jpg,Box_5,3290.3743437499998,67.89343262950067
29889191663_17120098e0_o.jpg,Originale,553.3031828630296,609.4447098632298
1c1c268cb8.jpg,D,1327.1369607325812,234.5496250122401
9f6f222c39.jpg,Box_3,1640.150359208704,209.22744837367304
