File,Label,LapVariance
COCO_train2014_000000004820_Box_3.jpg,Box_3,125.437767812656
COCO_train2014_000000004844_Box_3.jpg,Box_3,124.579810662681
COCO_train2014_000000004993_Box_3.jpg,Box_3,158.212416542103
COCO_train2014_000000005344_Box_3.jpg,Box_3,307.687055306428
COCO_train2014_000000005483_Box_3.jpg,Box_3,99.3477229696064
COCO_train2014_000000005554_Box_3.jpg,Box_3,167.902142501246
COCO_train2014_000000005614_Box_3.jpg,Box_3,182.59428001993
COCO_train2014_000000005669_Box_3.jpg,Box_3,236.422720478326
COCO_train2014_000000005947_Box_3.jpg,Box_3,141.478664673642
COCO_train2014_000000006026_Box_3.jpg,Box_3,86.6438266068759
COCO_train2014_000000006057_Box_3.jpg,Box_3,102.620149476831
COCO_train2014_000000006075_Box_3.jpg,Box_3,252.734588938714
COCO_train2014_000000006241_Box_3.jpg,Box_3,178.479322371699
COCO_train2014_000000006355_Box_3.jpg,Box_3,172.621943198804
COCO_train2014_000000006407_Box_3.jpg,Box_3,174.216322869955
COCO_train2014_000000006432_Box_3.jpg,Box_3,148.520737419033
COCO_train2014_000000006578_Box_3.jpg,Box_3,91.5806278026906
COCO_train2014_000000006586_Box_3.jpg,Box_3,215.430513203787
COCO_train2014_000000006753_Box_3.jpg,Box_3,273.046178375685
COCO_train2014_000000007090_Box_3.jpg,Box_3,209.723168908819
COCO_train2014_000000007116_Box_3.jpg,Box_3,83.1753662182362
COCO_train2014_000000007221_Box_3.jpg,Box_3,70.5011260587942
COCO_train2014_000000007524_Box_3.jpg,Box_3,285.480498256104
COCO_train2014_000000007665_Box_3.jpg,Box_3,68.3838565022422
COCO_train2014_000000007710_Box_3.jpg,Box_3,304.492316890882
COCO_train2014_000000007823_Box_3.jpg,Box_3,137.487433981066
COCO_train2014_000000008644_Box_3.jpg,Box_3,306.916512207275
COCO_train2014_000000008659_Box_3.jpg,Box_3,293.941803687095
COCO_train2014_000000008776_Box_3.jpg,Box_3,114.607154957648
COCO_train2014_000000008809_Box_3.jpg,Box_3,82.8410563029397
COCO_train2014_000000009045_Box_3.jpg,Box_3,115.275814648729
COCO_train2014_000000009469_Box_3.jpg,Box_3,265.017717987045
COCO_train2014_000000009479_Box_3.jpg,Box_3,148.41610363727
COCO_train2014_000000009745_Box_3.jpg,Box_3,98.9371998006976
COCO_train2014_000000009833_Box_3.jpg,Box_3,249.831150971599
COCO_train2014_000000009919_Box_3.jpg,Box_3,57.4685799701046
COCO_train2014_000000009999_Box_3.jpg,Box_3,295.544992526158
COCO_train2014_000000010046_Box_3.jpg,Box_3,124.159641255605
COCO_train2014_000000010108_Box_3.jpg,Box_3,209.697737917289
COCO_train2014_000000010125_Box_3.jpg,Box_3,299.885959143
COCO_train2014_000000010166_Box_3.jpg,Box_3,197.550652715496
COCO_train2014_000000010346_Box_3.jpg,Box_3,129.373831589437
COCO_train2014_000000010621_Box_3.jpg,Box_3,319.499073243647
COCO_train2014_000000010655_Box_3.jpg,Box_3,124.142421524664
COCO_train2014_000000010769_Box_3.jpg,Box_3,163.498794220229
COCO_train2014_000000010890_Box_3.jpg,Box_3,329.574449427006
COCO_train2014_000000011205_Box_3.jpg,Box_3,100.711350274041
COCO_train2014_000000011271_Box_3.jpg,Box_3,201.526178375685
COCO_train2014_000000011403_Box_3.jpg,Box_3,107.775146985551
COCO_train2014_000000011527_Box_3.jpg,Box_3,92.7928251121076
COCO_train2014_000000011605_Box_3.jpg,Box_3,248.990493273543
COCO_train2014_000000011613_Box_3.jpg,Box_3,218.689706028899
COCO_train2014_000000011774_Box_3.jpg,Box_3,111.587483806677
COCO_train2014_000000011791_Box_3.jpg,Box_3,210.167653213752
COCO_train2014_000000011849_Box_3.jpg,Box_3,158.20432486298
COCO_train2014_000000012145_Box_3.jpg,Box_3,196.5303836572
COCO_train2014_000000012224_Box_3.jpg,Box_3,61.2115595416044
COCO_train2014_000000012349_Box_3.jpg,Box_3,91.0826108619831
COCO_train2014_000000012398_Box_3.jpg,Box_3,224.902002989537
COCO_train2014_000000012681_Box_3.jpg,Box_3,187.579551569507
COCO_train2014_000000012728_Box_3.jpg,Box_3,86.5613951170902
COCO_train2014_000000012805_Box_3.jpg,Box_3,154.93995017439
COCO_train2014_000000012810_Box_3.jpg,Box_3,296.999103139013
COCO_train2014_000000012864_Box_3.jpg,Box_3,176.990772296961
COCO_train2014_000000012930_Box_3.jpg,Box_3,141.734967613353
COCO_train2014_000000012999_Box_3.jpg,Box_3,147.324683607374
COCO_train2014_000000013144_Box_3.jpg,Box_3,143.256761335326
COCO_train2014_000000013169_Box_3.jpg,Box_3,46.7768410563029
COCO_train2014_000000013284_Box_3.jpg,Box_3,208.548041853513
COCO_train2014_000000013703_Box_3.jpg,Box_3,173.83230692576
COCO_train2014_000000013835_Box_3.jpg,Box_3,112.341763826607
COCO_train2014_000000013844_Box_3.jpg,Box_3,209.871449925262
COCO_train2014_000000013901_Box_3.jpg,Box_3,323.05773791729
COCO_train2014_000000013983_Box_3.jpg,Box_3,248.790792227205
COCO_train2014_000000014006_Box_3.jpg,Box_3,71.491101145989
COCO_train2014_000000014261_Box_3.jpg,Box_3,60.4045839561535
COCO_train2014_000000014319_Box_3.jpg,Box_3,87.4217040358744
COCO_train2014_000000014329_Box_3.jpg,Box_3,88.4156651718984
COCO_train2014_000000014366_Box_3.jpg,Box_3,240.87091180867
COCO_train2014_000000014396_Box_3.jpg,Box_3,235.354459392128
COCO_train2014_000000014484_Box_3.jpg,Box_3,255.667603388142
COCO_train2014_000000014493_Box_3.jpg,Box_3,131.24711509716
COCO_train2014_000000014630_Box_3.jpg,Box_3,154.610981564524
COCO_train2014_000000014861_Box_3.jpg,Box_3,69.6286596910812
COCO_train2014_000000014928_Box_3.jpg,Box_3,198.538395615346
COCO_train2014_000000015002_Box_3.jpg,Box_3,59.7106527154958
COCO_train2014_000000015073_Box_3.jpg,Box_3,256.618196312905
COCO_train2014_000000015382_Box_3.jpg,Box_3,72.5379172894868
COCO_train2014_000000015617_Box_3.jpg,Box_3,120.749456900847
COCO_train2014_000000015772_Box_3.jpg,Box_3,245.184015944195
COCO_train2014_000000015816_Box_3.jpg,Box_3,210.44548081714
COCO_train2014_000000016037_Box_3.jpg,Box_3,118.750174389636
COCO_train2014_000000016099_Box_3.jpg,Box_3,132.605600398605
COCO_train2014_000000016209_Box_3.jpg,Box_3,286.577538614848
COCO_train2014_000000016255_Box_3.jpg,Box_3,111.570543099153
COCO_train2014_000000016335_Box_3.jpg,Box_3,116.49562531141
COCO_train2014_000000016737_Box_3.jpg,Box_3,126.15836571998
COCO_train2014_000000016964_Box_3.jpg,Box_3,420.743039362232
COCO_train2014_000000017047_Box_3.jpg,Box_3,84.3013851519681
COCO_train2014_000000017206_Box_3.jpg,Box_3,121.59812655705
COCO_train2014_000000017399_Box_3.jpg,Box_3,55.7716791230693
COCO_train2014_000000017644_Box_3.jpg,Box_3,74.9154359740907
COCO_train2014_000000017799_Box_3.jpg,Box_3,126.452416542103
COCO_train2014_000000017858_Box_3.jpg,Box_3,60.2404783258595
COCO_train2014_000000018233_Box_3.jpg,Box_3,97.9002291978077
COCO_train2014_000000018270_Box_3.jpg,Box_3,119.597847533632
COCO_train2014_000000018290_Box_3.jpg,Box_3,150.134369706029
COCO_train2014_000000018347_Box_3.jpg,Box_3,96.076571998007
COCO_train2014_000000018359_Box_3.jpg,Box_3,176.255505729945
COCO_train2014_000000018370_Box_3.jpg,Box_3,272.751689088191
COCO_train2014_000000018816_Box_3.jpg,Box_3,307.953323368211
COCO_train2014_000000018882_Box_3.jpg,Box_3,251.797827603388
COCO_train2014_000000019002_Box_3.jpg,Box_3,78.7925460886896
COCO_train2014_000000019329_Box_3.jpg,Box_3,92.6699750871948
COCO_train2014_000000019394_Box_3.jpg,Box_3,151.161096163428
COCO_train2014_000000019431_Box_3.jpg,Box_3,221.067543597409
COCO_train2014_000000019450_Box_3.jpg,Box_3,326.023039362232
COCO_train2014_000000019694_Box_3.jpg,Box_3,70.1017239661186
COCO_train2014_000000019707_Box_3.jpg,Box_3,115.759083208769
COCO_train2014_000000019755_Box_3.jpg,Box_3,51.6546885899352
COCO_train2014_000000019852_Box_3.jpg,Box_3,93.4999900348779
COCO_train2014_000000019871_Box_3.jpg,Box_3,264.044763328351
COCO_train2014_000000019941_Box_3.jpg,Box_3,223.089108121574
COCO_train2014_000000020018_Box_3.jpg,Box_3,196.63418036871
COCO_train2014_000000020052_Box_3.jpg,Box_3,255.482411559542
COCO_train2014_000000020420_Box_3.jpg,Box_3,137.595934230194
COCO_train2014_000000020489_Box_3.jpg,Box_3,133.169427005481
COCO_train2014_000000020527_Box_3.jpg,Box_3,177.394439461883
COCO_train2014_000000020825_Box_3.jpg,Box_3,98.2820926756353
COCO_train2014_000000020971_Box_3.jpg,Box_3,74.7968111609367
COCO_train2014_000000021075_Box_3.jpg,Box_3,101.287334329846
COCO_train2014_000000021083_Box_3.jpg,Box_3,90.6326258096662
COCO_train2014_000000021089_Box_3.jpg,Box_3,119.697658196313
COCO_train2014_000000021320_Box_3.jpg,Box_3,43.3221723966119
COCO_train2014_000000022087_Box_3.jpg,Box_3,198.949476831091
COCO_train2014_000000022097_Box_3.jpg,Box_3,128.769427005481
COCO_train2014_000000022104_Box_3.jpg,Box_3,221.303119083209
COCO_train2014_000000022135_Box_3.jpg,Box_3,148.269975087195
COCO_train2014_000000022355_Box_3.jpg,Box_3,145.004245142003
COCO_train2014_000000022427_Box_3.jpg,Box_3,397.5118285999
COCO_train2014_000000022691_Box_3.jpg,Box_3,182.643428001993
COCO_train2014_000000022838_Box_3.jpg,Box_3,471.011858495267
COCO_train2014_000000022871_Box_3.jpg,Box_3,115.517409068261
COCO_train2014_000000023004_Box_3.jpg,Box_3,228.735266567015
COCO_train2014_000000023025_Box_3.jpg,Box_3,94.6759541604385
COCO_train2014_000000023137_Box_3.jpg,Box_3,143.570423517688
COCO_train2014_000000023194_Box_3.jpg,Box_3,126.922491280518
COCO_train2014_000000023361_Box_3.jpg,Box_3,229.516771300448
COCO_train2014_000000023395_Box_3.jpg,Box_3,150.94879920279
COCO_train2014_000000023591_Box_3.jpg,Box_3,121.231848530144
COCO_train2014_000000023631_Box_3.jpg,Box_3,190.749337319382
COCO_train2014_000000023908_Box_3.jpg,Box_3,125.426327852516
COCO_train2014_000000023951_Box_3.jpg,Box_3,43.9026606875934
COCO_train2014_000000023986_Box_3.jpg,Box_3,109.415605381166
COCO_train2014_000000024030_Box_3.jpg,Box_3,215.042949676134
COCO_train2014_000000024239_Box_3.jpg,Box_3,164.34634778276
COCO_train2014_000000024242_Box_3.jpg,Box_3,102.402032884903
COCO_train2014_000000024450_Box_3.jpg,Box_3,176.389237668161
COCO_train2014_000000024518_Box_3.jpg,Box_3,75.5494967613353
COCO_train2014_000000024778_Box_3.jpg,Box_3,218.906746387643
COCO_train2014_000000024802_Box_3.jpg,Box_3,237.049646238166
COCO_train2014_000000024842_Box_3.jpg,Box_3,212.342441454908
COCO_train2014_000000025193_Box_3.jpg,Box_3,58.4241953163926
COCO_train2014_000000025414_Box_3.jpg,Box_3,72.9131639262581
COCO_train2014_000000025485_Box_3.jpg,Box_3,69.9160936721475
COCO_train2014_000000025552_Box_3.jpg,Box_3,70.04081714001
COCO_train2014_000000025784_Box_3.jpg,Box_3,79.9655206776283
COCO_train2014_000000026171_Box_3.jpg,Box_3,129.798744394619
COCO_train2014_000000026241_Box_3.jpg,Box_3,130.22927752865
COCO_train2014_000000026506_Box_3.jpg,Box_3,63.8909815645242
COCO_train2014_000000026583_Box_3.jpg,Box_3,57.5133034379671
COCO_train2014_000000026652_Box_3.jpg,Box_3,54.6564225211759
COCO_train2014_000000026699_Box_3.jpg,Box_3,114.046955655207
COCO_train2014_000000026725_Box_3.jpg,Box_3,45.7139611360239
COCO_train2014_000000026747_Box_3.jpg,Box_3,203.030234180369
COCO_train2014_000000026836_Box_3.jpg,Box_3,140.89749875436
COCO_train2014_000000027012_Box_3.jpg,Box_3,180.723587443946
COCO_train2014_000000027015_Box_3.jpg,Box_3,287.219212755356
COCO_train2014_000000027041_Box_3.jpg,Box_3,264.305729945192
COCO_train2014_000000027089_Box_3.jpg,Box_3,50.6038863976084
COCO_train2014_000000027104_Box_3.jpg,Box_3,271.841474838067
COCO_train2014_000000027159_Box_3.jpg,Box_3,357.03091180867
COCO_train2014_000000027241_Box_3.jpg,Box_3,345.436890881913
COCO_train2014_000000027417_Box_3.jpg,Box_3,201.249267563528
COCO_train2014_000000027466_Box_3.jpg,Box_3,156.080677628301
COCO_train2014_000000027486_Box_3.jpg,Box_3,237.566557050324
COCO_train2014_000000027522_Box_3.jpg,Box_3,89.198086696562
COCO_train2014_000000027591_Box_3.jpg,Box_3,115.73504733433
COCO_train2014_000000027764_Box_3.jpg,Box_3,166.027144992526
COCO_train2014_000000027769_Box_3.jpg,Box_3,300.658973592426
COCO_train2014_000000027777_Box_3.jpg,Box_3,260.968211260588
COCO_train2014_000000028318_Box_3.jpg,Box_3,96.8270254110613
COCO_train2014_000000028320_Box_3.jpg,Box_3,95.9701843547583
COCO_train2014_000000028367_Box_3.jpg,Box_3,130.706885899352
COCO_train2014_000000028392_Box_3.jpg,Box_3,174.884942700548
COCO_train2014_000000028417_Box_3.jpg,Box_3,187.60653712008
COCO_train2014_000000028728_Box_3.jpg,Box_3,223.165799701046
COCO_train2014_000000028870_Box_3.jpg,Box_3,176.956213253612
COCO_train2014_000000028914_Box_3.jpg,Box_3,96.4420129546587
COCO_train2014_000000029090_Box_3.jpg,Box_3,196.240159441953
COCO_train2014_000000029182_Box_3.jpg,Box_3,266.505470852018
COCO_train2014_000000029322_Box_3.jpg,Box_3,154.003308420528
COCO_train2014_000000029356_Box_3.jpg,Box_3,278.011240657698
COCO_train2014_000000029457_Box_3.jpg,Box_3,54.1171898355755
COCO_train2014_000000029575_Box_3.jpg,Box_3,526.315017438964
COCO_train2014_000000029622_Box_3.jpg,Box_3,106.275196811161
COCO_train2014_000000029895_Box_3.jpg,Box_3,148.680179372197
COCO_train2014_000000030055_Box_3.jpg,Box_3,80.4772894867962
COCO_train2014_000000030073_Box_3.jpg,Box_3,222.441335326358
COCO_train2014_000000030203_Box_3.jpg,Box_3,134.933452914798
COCO_train2014_000000030205_Box_3.jpg,Box_3,59.8617239661186
COCO_train2014_000000030289_Box_3.jpg,Box_3,119.670871948181
COCO_train2014_000000030299_Box_3.jpg,Box_3,217.08033881415
COCO_train2014_000000030431_Box_3.jpg,Box_3,412.040418535127
COCO_train2014_000000031053_Box_3.jpg,Box_3,188.343158943697
COCO_train2014_000000031057_Box_3.jpg,Box_3,263.091659192825
COCO_train2014_000000031142_Box_3.jpg,Box_3,84.20081714001
COCO_train2014_000000031187_Box_3.jpg,Box_3,101.282351768809
COCO_train2014_000000031286_Box_3.jpg,Box_3,76.5177478824116
COCO_train2014_000000031514_Box_3.jpg,Box_3,74.3300448430493
COCO_train2014_000000031524_Box_3.jpg,Box_3,175.210523168909
COCO_train2014_000000031562_Box_3.jpg,Box_3,201.308579970105
COCO_train2014_000000031948_Box_3.jpg,Box_3,261.382720478326
COCO_train2014_000000032074_Box_3.jpg,Box_3,182.395416043847
COCO_train2014_000000032093_Box_3.jpg,Box_3,157.888151469856
COCO_train2014_000000032252_Box_3.jpg,Box_3,112.797409068261
COCO_train2014_000000032413_Box_3.jpg,Box_3,329.684862979572
COCO_train2014_000000032471_Box_3.jpg,Box_3,194.252516193323
COCO_train2014_000000032566_Box_3.jpg,Box_3,218.811160936721
COCO_train2014_000000032626_Box_3.jpg,Box_3,138.198425510712
COCO_train2014_000000032674_Box_3.jpg,Box_3,174.107025411061
COCO_train2014_000000032679_Box_3.jpg,Box_3,69.1434379671151
COCO_train2014_000000032727_Box_3.jpg,Box_3,111.69889387145
COCO_train2014_000000032778_Box_3.jpg,Box_3,69.7681315396114
COCO_train2014_000000032850_Box_3.jpg,Box_3,118.276631788739
COCO_train2014_000000033500_Box_3.jpg,Box_3,124.425231689088
COCO_train2014_000000033505_Box_3.jpg,Box_3,154.981883408072
COCO_train2014_000000033567_Box_3.jpg,Box_3,182.127473841555
COCO_train2014_000000033625_Box_3.jpg,Box_3,193.921674140508
COCO_train2014_000000033751_Box_3.jpg,Box_3,234.298754359741
COCO_train2014_000000033764_Box_3.jpg,Box_3,138.778036870952
COCO_train2014_000000033765_Box_3.jpg,Box_3,222.358863976084
COCO_train2014_000000033896_Box_3.jpg,Box_3,52.4092077727952
COCO_train2014_000000033898_Box_3.jpg,Box_3,65.5848928749377
COCO_train2014_000000033974_Box_3.jpg,Box_3,263.508839063279
COCO_train2014_000000033995_Box_3.jpg,Box_3,156.510254110613
COCO_train2014_000000034063_Box_3.jpg,Box_3,199.530842052815
COCO_train2014_000000034086_Box_3.jpg,Box_3,68.5014050822123
COCO_train2014_000000034100_Box_3.jpg,Box_3,129.134070752367
COCO_train2014_000000034170_Box_3.jpg,Box_3,154.497339312407
COCO_train2014_000000034181_Box_3.jpg,Box_3,69.402331838565
COCO_train2014_000000034246_Box_3.jpg,Box_3,217.671031390135
COCO_train2014_000000034387_Box_3.jpg,Box_3,88.2159641255605
COCO_train2014_000000034551_Box_3.jpg,Box_3,242.415186846039
COCO_train2014_000000034608_Box_3.jpg,Box_3,205.308978574988
COCO_train2014_000000034611_Box_3.jpg,Box_3,231.031071250623
COCO_train2014_000000034625_Box_3.jpg,Box_3,161.723129048331
COCO_train2014_000000034687_Box_3.jpg,Box_3,219.864235176881
COCO_train2014_000000034779_Box_3.jpg,Box_3,287.605062282013
COCO_train2014_000000034800_Box_3.jpg,Box_3,194.987663178874
COCO_train2014_000000034973_Box_3.jpg,Box_3,142.797369207773
COCO_train2014_000000035228_Box_3.jpg,Box_3,104.138834080717
COCO_train2014_000000035256_Box_3.jpg,Box_3,119.344175386148
COCO_train2014_000000035318_Box_3.jpg,Box_3,155.122989536622
COCO_train2014_000000035424_Box_3.jpg,Box_3,178.709795714998
COCO_train2014_000000035446_Box_3.jpg,Box_3,94.815346287992
COCO_train2014_000000035459_Box_3.jpg,Box_3,109.574130543099
COCO_train2014_000000035701_Box_3.jpg,Box_3,136.988380667663
COCO_train2014_000000035763_Box_3.jpg,Box_3,45.8604484304933
COCO_train2014_000000035793_Box_3.jpg,Box_3,225.751390134529
COCO_train2014_000000035884_Box_3.jpg,Box_3,63.9228699551569
COCO_train2014_000000035935_Box_3.jpg,Box_3,192.247294469357
COCO_train2014_000000035961_Box_3.jpg,Box_3,197.119043348281
COCO_train2014_000000035964_Box_3.jpg,Box_3,193.34600896861
COCO_train2014_000000035971_Box_3.jpg,Box_3,185.424892874938
COCO_train2014_000000035995_Box_3.jpg,Box_3,192.151988041854
COCO_train2014_000000036017_Box_3.jpg,Box_3,70.7042949676134
COCO_train2014_000000036029_Box_3.jpg,Box_3,244.83451918286
COCO_train2014_000000036101_Box_3.jpg,Box_3,232.244942700548
COCO_train2014_000000036303_Box_3.jpg,Box_3,100.714419531639
COCO_train2014_000000036413_Box_3.jpg,Box_3,56.6913403089188
COCO_train2014_000000036473_Box_3.jpg,Box_3,149.684105630294
COCO_train2014_000000036523_Box_3.jpg,Box_3,147.132994519183
COCO_train2014_000000036606_Box_3.jpg,Box_3,118.49725959143
COCO_train2014_000000036728_Box_3.jpg,Box_3,194.430931738914
COCO_train2014_000000037001_Box_3.jpg,Box_3,228.422760338814
COCO_train2014_000000037032_Box_3.jpg,Box_3,110.899172894868
COCO_train2014_000000037041_Box_3.jpg,Box_3,93.5412855007474
COCO_train2014_000000037177_Box_3.jpg,Box_3,132.234698555057
COCO_train2014_000000037210_Box_3.jpg,Box_3,142.99615346288
COCO_train2014_000000037222_Box_3.jpg,Box_3,87.7796512207275
COCO_train2014_000000037492_Box_3.jpg,Box_3,187.653014449427
COCO_train2014_000000037567_Box_3.jpg,Box_3,105.480378674639
COCO_train2014_000000037582_Box_3.jpg,Box_3,67.3643447932237
COCO_train2014_000000037697_Box_3.jpg,Box_3,163.450842052815
COCO_train2014_000000037800_Box_3.jpg,Box_3,161.624912805182
COCO_train2014_000000037944_Box_3.jpg,Box_3,188.352406576981
COCO_train2014_000000038026_Box_3.jpg,Box_3,186.365600398605
COCO_train2014_000000038030_Box_3.jpg,Box_3,109.849207772795
COCO_train2014_000000038117_Box_3.jpg,Box_3,204.078445440957
COCO_train2014_000000038257_Box_3.jpg,Box_3,108.404105630294
COCO_train2014_000000038370_Box_3.jpg,Box_3,230.735505729945
COCO_train2014_000000038372_Box_3.jpg,Box_3,206.351609367215
COCO_train2014_000000038402_Box_3.jpg,Box_3,167.187483806677
COCO_train2014_000000038417_Box_3.jpg,Box_3,205.938256103637
COCO_train2014_000000038477_Box_3.jpg,Box_3,148.544972595914
COCO_train2014_000000038548_Box_3.jpg,Box_3,138.004225211759
COCO_train2014_000000038668_Box_3.jpg,Box_3,108.937399103139
COCO_train2014_000000038747_Box_3.jpg,Box_3,165.554917787743
COCO_train2014_000000038845_Box_3.jpg,Box_3,120.615406078724
COCO_train2014_000000038920_Box_3.jpg,Box_3,126.076412556054
COCO_train2014_000000039078_Box_3.jpg,Box_3,229.89341305431
COCO_train2014_000000039141_Box_3.jpg,Box_3,214.690981564524
COCO_train2014_000000039315_Box_3.jpg,Box_3,68.0829098156452
COCO_train2014_000000039335_Box_3.jpg,Box_3,108.30134529148
COCO_train2014_000000039359_Box_3.jpg,Box_3,70.8770901843548
COCO_train2014_000000039371_Box_3.jpg,Box_3,112.474539113104
COCO_train2014_000000039446_Box_3.jpg,Box_3,244.829058295964
COCO_train2014_000000039464_Box_3.jpg,Box_3,233.702242152466
COCO_train2014_000000039685_Box_3.jpg,Box_3,96.4114399601395
COCO_train2014_000000039911_Box_3.jpg,Box_3,157.72408570005
COCO_train2014_000000039971_Box_3.jpg,Box_3,185.019033383159
COCO_train2014_000000040069_Box_3.jpg,Box_3,90.9780966616841
COCO_train2014_000000040283_Box_3.jpg,Box_3,149.313921275536
COCO_train2014_000000040305_Box_3.jpg,Box_3,211.573572496263
COCO_train2014_000000040325_Box_3.jpg,Box_3,139.108281016442
COCO_train2014_000000040398_Box_3.jpg,Box_3,258.861624314898
COCO_train2014_000000040606_Box_3.jpg,Box_3,149.614708520179
COCO_train2014_000000040730_Box_3.jpg,Box_3,199.487752864973
COCO_train2014_000000040768_Box_3.jpg,Box_3,40.5489187842551
COCO_train2014_000000040846_Box_3.jpg,Box_3,73.1716990533134
COCO_train2014_000000040906_Box_3.jpg,Box_3,93.4829297458894
COCO_train2014_000000040938_Box_3.jpg,Box_3,219.303637269557
COCO_train2014_000000040957_Box_3.jpg,Box_3,135.477867463876
COCO_train2014_000000040971_Box_3.jpg,Box_3,82.5800498256104
COCO_train2014_000000040987_Box_3.jpg,Box_3,127.448091679123
COCO_train2014_000000041041_Box_3.jpg,Box_3,275.523069257598
COCO_train2014_000000041085_Box_3.jpg,Box_3,175.491061285501
COCO_train2014_000000041225_Box_3.jpg,Box_3,120.015306427504
COCO_train2014_000000041293_Box_3.jpg,Box_3,272.280059790732
COCO_train2014_000000041404_Box_3.jpg,Box_3,203.778973592426
COCO_train2014_000000041459_Box_3.jpg,Box_3,242.940029895366
COCO_train2014_000000041489_Box_3.jpg,Box_3,82.2258495266567
COCO_train2014_000000041528_Box_3.jpg,Box_3,212.708759342302
COCO_train2014_000000041606_Box_3.jpg,Box_3,77.3314997508719
COCO_train2014_000000041737_Box_3.jpg,Box_3,64.8566816143498
COCO_train2014_000000041740_Box_3.jpg,Box_3,78.6805381165919
COCO_train2014_000000041826_Box_3.jpg,Box_3,234.635695067265
COCO_train2014_000000041831_Box_3.jpg,Box_3,204.331878425511
COCO_train2014_000000041950_Box_3.jpg,Box_3,149.339431988042
COCO_train2014_000000041959_Box_3.jpg,Box_3,183.560857000498
COCO_train2014_000000042333_Box_3.jpg,Box_3,145.154559043348
COCO_train2014_000000042439_Box_3.jpg,Box_3,98.9769407075237
COCO_train2014_000000042751_Box_3.jpg,Box_3,142.915435974091
COCO_train2014_000000042870_Box_3.jpg,Box_3,143.857458893871
COCO_train2014_000000042947_Box_3.jpg,Box_3,80.5448530144494
COCO_train2014_000000043024_Box_3.jpg,Box_3,135.654090682611
COCO_train2014_000000043226_Box_3.jpg,Box_3,191.847653213752
COCO_train2014_000000043251_Box_3.jpg,Box_3,171.650264075735
COCO_train2014_000000043576_Box_3.jpg,Box_3,94.2100647732935
COCO_train2014_000000043601_Box_3.jpg,Box_3,193.808430493274
COCO_train2014_000000043606_Box_3.jpg,Box_3,65.2623816641754
COCO_train2014_000000044017_Box_3.jpg,Box_3,236.066327852516
COCO_train2014_000000044093_Box_3.jpg,Box_3,43.8275635276532
COCO_train2014_000000044247_Box_3.jpg,Box_3,195.308141504733
COCO_train2014_000000044385_Box_3.jpg,Box_3,90.9718385650224
COCO_train2014_000000044813_Box_3.jpg,Box_3,81.1749676133533
COCO_train2014_000000044818_Box_3.jpg,Box_3,79.1072047832586
COCO_train2014_000000044840_Box_3.jpg,Box_3,103.497518684604
