file,kernel,blur_score_prima,blur_score_dopo
000000449034.jpg,Box_5,1740.3771352875276,52.49955656090561
000000272485.jpg,Box_5,3554.634004929002,76.30313959999513
000000520164.jpg,Box_3,652.5806492627356,106.49502385372621
000000214370.jpg,H,1323.8068027100812,200.38945332351997
000000526014.jpg,Gauss_3,4090.3265837369827,175.96412609597633
000000404649.jpg,Circ_5,506.3893033667246,15.443637165910053
000000126789.jpg,V,4667.137309621264,626.6848032028663
000000378379.jpg,Gauss_5,1909.0929455852752,29.19754456500618
000000201838.jpg,Cross_5,2922.31628307974,269.1877369656259
000000025128.jpg,Box_5,1014.3445134706915,30.198167372723017
000000480837.jpg,D,3608.521804322254,401.4020807817547
000000581072.jpg,H,7246.439330284027,4797.828104192741
000000355803.jpg,Box_3,9766.520636690764,157.63287935014665
000000478508.jpg,Box_5,2012.3398617361402,74.51409040178571
000000436987.jpg,Box_3,2716.6256029464953,238.3426830854976
000000291494.jpg,Gauss_5,1383.0179305038234,150.6344515738116
000000228726.jpg,Originale,1553.1871359595177,2637.668535018454
000000400618.jpg,H,2710.9991252818522,337.71857530243545
000000342735.jpg,H,2539.7211968421097,909.7841782385187
000000323211.jpg,Cross_5,6133.279512462491,675.9061555997474
000000441154.jpg,D,1164.9531139113647,154.9514325831841
000000025011.jpg,Cross_5,998.073804792886,191.08917581891083
000000507064.jpg,V,5800.0973618518665,1878.5521892430831
000000472239.jpg,D,993.51951539331,350.46979262937066
000000227951.jpg,Originale,4770.2252586053855,3691.16686579209
000000581698.jpg,Median_5,2101.1829037450493,267.86899344179346
000000103129.jpg,Cross_5,5838.635667141374,308.55180294659675
000000566429.jpg,Median_5,517.318019484429,297.3796034605987
000000185839.jpg,Circ_5,902.4727136938966,37.65875124504347
000000538093.jpg,D,6147.221555168418,1250.507053740667
000000136479.jpg,H,1275.2288414289362,386.0506427944427
000000438188.jpg,Gauss_5,1240.710085255989,71.25953383725765
000000362158.jpg,V,736.3566724910648,140.40624065748705
000000470629.jpg,Originale,703.3704630215482,711.2537240787428
000000113624.jpg,Originale,714.6026156066587,1776.1295566515143
000000314528.jpg,Cross_5,1464.3694709299307,110.12536649016826
000000254700.jpg,Gauss_3,3505.258520840952,84.61674871250075
000000004713.jpg,Gauss_3,5991.000542154781,394.3805319497308
000000086535.jpg,Box_5,8545.77344794769,90.12619657885874
000000216311.jpg,Median_5,929.1788786232888,242.14409627560917
000000151035.jpg,H,4921.71853966263,2095.809126466674
000000181259.jpg,D,8204.415492302212,1978.1650273177288
000000347699.jpg,D,7279.217214895026,1394.6096420633648
000000285758.jpg,Circ_5,893.6727340624784,74.13178119357552
000000337282.jpg,Cross_5,1136.5702994740006,40.638950714514884
000000026638.jpg,V,602.0073684023664,136.6893063771233
000000029957.jpg,Box_3,3232.296429990599,116.39059789515395
000000568215.jpg,H,9902.778394209448,2406.453700229259
000000235725.jpg,Box_5,8351.020645505021,92.3235057714034
000000054807.jpg,Median_5,3100.00760591,513.4241556007134
000000008327.jpg,Box_3,1169.2126105138823,87.0247257011029
000000400267.jpg,D,5492.115428647031,785.6378004013721
000000034799.jpg,Circ_5,2023.6403380605814,61.40849177691401
000000407706.jpg,Cross_5,9294.719608503874,1232.9197969512113
000000555579.jpg,H,2379.228916064242,840.0469276145417
000000557999.jpg,Box_3,694.5325935702855,66.25155911491295
000000260390.jpg,Box_3,2828.0453475291956,178.27436665126257
000000249954.jpg,Gauss_3,1030.3517083573645,174.61710755182574
000000320633.jpg,Circ_5,6367.9281422722,211.80807830948774
000000029060.jpg,D,6477.827528950807,1806.2630576849083
000000116138.jpg,Gauss_3,1242.074018117947,165.24684675630556
000000324583.jpg,Median_5,3763.924924489551,843.9037140032392
000000352341.jpg,Cross_5,1085.2754665659163,118.41089847791895
000000206471.jpg,Originale,6330.998705947321,4483.389449493332
000000002962.jpg,D,991.6068049205174,556.0050183494405
000000170005.jpg,D,2697.1142729483095,581.1833396249887
000000043920.jpg,V,4635.023889264067,520.2076264663023
000000533429.jpg,Box_3,5058.906177707153,154.77655642849862
000000144234.jpg,Cross_5,3165.287370537187,210.20600099734392
000000265850.jpg,Box_5,5014.040094270485,112.74348230453293
000000419966.jpg,Box_5,849.6415088658389,17.68394699279391
000000045112.jpg,Originale,1979.0113828448827,4429.244886169927
000000432863.jpg,Median_5,2205.8939318048115,447.1607990638259
000000367513.jpg,Circ_5,1832.9939100168938,76.24691755897747
000000111974.jpg,H,690.7721076869965,77.4847786556627
000000161968.jpg,Gauss_3,1241.318397259324,63.95663064760449
000000363954.jpg,Cross_5,3141.239439209444,394.2186869180784
000000474951.jpg,Originale,1883.1544954719802,2540.048804944081
000000463547.jpg,Median_5,503.73758965851465,147.31004577535035
000000555957.jpg,Circ_5,655.5992584019203,18.226009229082507
000000069703.jpg,V,1421.295045027622,836.038403232611
000000573236.jpg,H,4564.91008178198,338.67905321323786
000000319552.jpg,H,1122.7260847202278,301.5924923252136
000000353626.jpg,D,3664.89213481117,512.2393559349025
000000207183.jpg,Box_5,1553.5204497178395,33.367773062782646
000000323679.jpg,Gauss_3,1359.3656054225921,208.415081393962
000000124444.jpg,D,3380.6257392193124,1870.6646842142286
000000115821.jpg,Originale,4670.852758991251,6427.597890691031
000000166472.jpg,V,2981.157885166873,314.02551843682113
000000059535.jpg,Cross_5,992.2618548997243,41.319504641731896
000000053703.jpg,Gauss_5,2364.1418101102804,134.64145828455204
000000434518.jpg,Box_5,609.4453828415404,16.458314691072502
000000292632.jpg,Circ_5,2791.9564684495285,64.06916078236242
000000496498.jpg,Box_3,1925.873435719828,216.7146716799055
000000173557.jpg,Box_3,645.8441414866672,41.47228121807157
000000218885.jpg,Box_3,1625.0261588297526,10.943359335280121
000000461188.jpg,Gauss_3,1921.483065982395,368.95997679963403
000000272079.jpg,Gauss_5,4740.099881227238,232.12099265178406
000000000557.jpg,H,3421.2104056923763,532.5021288421739
000000155155.jpg,D,1249.214902642818,225.9781009649446
000000126016.jpg,H,1877.2584988192154,268.44407772928514
000000539455.jpg,Gauss_5,5597.617007683144,403.62608696748094
000000438705.jpg,D,2179.531123007446,433.0130842988166
000000426534.jpg,Box_3,3413.220290293177,395.8241554678901
000000513244.jpg,Cross_5,740.3735898803104,107.7425899223604
000000099633.jpg,Box_5,2737.14573218583,60.742959385958876
000000310852.jpg,H,4710.369995686806,923.0796637572829
000000384253.jpg,Box_5,4256.199384663261,112.27621701418086
000000077370.jpg,Gauss_5,1518.7739304365982,91.05133693270861
000000358423.jpg,D,3940.0233741210936,940.7860646337233
000000435564.jpg,Circ_5,656.9031700163058,70.6859522080332
000000031970.jpg,Circ_5,15153.725525083495,372.81624436090516
000000277111.jpg,Cross_5,4183.124517783261,236.77359042114043
000000057575.jpg,Median_5,4552.861668930012,254.7612947859599
000000461866.jpg,Gauss_3,2620.7379687235093,626.5732961795271
000000566773.jpg,Gauss_5,743.5032992376745,111.91464457061082
000000209708.jpg,D,1199.9514579940796,1151.9505333509212
000000088096.jpg,Circ_5,4287.753492240156,230.97518794906975
000000137199.jpg,Median_5,2563.5307419849682,127.7008703212746
000000233990.jpg,Median_5,7198.1124045341385,460.04951625762016
000000468967.jpg,H,4159.08922197078,840.6287670203022
000000558067.jpg,Median_5,4698.4207733310295,789.8042071273751
000000128055.jpg,V,1855.965572888889,450.6168155404043
000000133006.jpg,Cross_5,1309.8984196441545,154.7554171271048
000000561385.jpg,Box_5,4782.0111841808775,78.0738438765539
000000083717.jpg,Gauss_3,9413.16521811285,637.7122670991477
000000016310.jpg,Circ_5,4148.637073627892,116.47934350169037
000000135296.jpg,D,6423.563606361353,1208.4064917856333
000000220442.jpg,Box_5,1373.8618537892035,32.0804099063484
000000135386.jpg,Gauss_3,5328.312269088487,951.6999349788744
000000051431.jpg,Cross_5,3532.7273578265767,531.0477656341005
000000356630.jpg,Cross_5,1673.1876482962496,178.16719783479502
000000492960.jpg,Median_5,2891.7745242425785,319.69675902772184
000000079750.jpg,Cross_5,799.293552586015,101.26526817208973
000000359800.jpg,D,2510.8012508676743,525.0069357642826
000000580258.jpg,Median_5,1526.2566215628622,275.8424117514512
000000512429.jpg,Gauss_3,1944.868073805703,256.45280830227597
000000098971.jpg,Gauss_5,2895.3994619809364,102.91779014241045
000000009037.jpg,Box_5,4087.842958547709,167.57514811733867
000000339079.jpg,V,1104.8741310324824,684.367659497688
000000139647.jpg,Gauss_5,4539.711398532098,164.1382335057511
000000059192.jpg,Box_5,1729.6181674797906,33.02351111205902
000000372401.jpg,Circ_5,2566.325261304282,160.54734862580588
000000219222.jpg,Gauss_3,2500.4001414489744,151.96345045128646
000000060615.jpg,Cross_5,878.1728854807111,97.25162330223888
000000453604.jpg,D,612.3638126349449,266.68779646878636
000000446507.jpg,Box_3,694.1216109084977,109.74503940008721
000000252932.jpg,Gauss_5,2116.2291895062385,105.54875663835175
000000279540.jpg,Cross_5,2854.7640373219388,244.75248098472716
000000251166.jpg,Box_5,1905.0429368608159,30.60745105163498
000000543615.jpg,V,2112.5553511191815,470.6558386160403
000000530574.jpg,Gauss_5,5452.856595410747,177.5381117645575
000000337067.jpg,H,1448.3629616915064,309.71285768252324
000000191988.jpg,Gauss_5,2739.112032158205,65.96412197265562
000000480206.jpg,Gauss_5,2144.040822753737,85.31355011696519
000000312095.jpg,Median_5,2029.729422738552,392.2635716470466
000000016368.jpg,Box_5,1716.7649441017336,62.650568572842346
000000521705.jpg,V,682.3080314873432,150.90140390098216
000000121379.jpg,Circ_5,734.6657060437333,72.30559726279758
000000254371.jpg,Originale,7132.219430592276,9664.232555700808
000000377500.jpg,Originale,1288.796571370856,1224.4576913590533
000000269599.jpg,V,5409.884265806511,787.1188218348326
000000248904.jpg,D,2135.618536498745,719.1956109611356
000000368942.jpg,Box_3,4770.444636745742,303.78378391226147
000000571111.jpg,D,1888.432562642373,361.7834492353339
000000309470.jpg,Box_5,1005.4455867952056,14.938914637424608
000000028712.jpg,Originale,1669.7418967750443,1792.3507914243266
000000524698.jpg,Cross_5,2538.2760385533757,258.242348158573
000000100992.jpg,Originale,750.407438584635,820.620956477698
000000357675.jpg,Box_3,892.5934437632575,103.36000266148616
000000033090.jpg,Circ_5,750.8568799350231,33.793585542141024
000000152800.jpg,V,1291.668293256956,113.07798274523613
000000468631.jpg,Cross_5,1943.3596750136294,241.5788592708354
000000061726.jpg,Circ_5,3447.20037605302,116.1824088630851
000000473232.jpg,V,585.0361665475136,136.8227865909448
000000031940.jpg,H,5445.73395795996,1695.346380638113
000000086690.jpg,Circ_5,994.1945036873055,53.104684069076214
000000323938.jpg,Gauss_5,1354.0154246384939,108.37284259406887
000000328844.jpg,Median_5,6156.664728628529,743.9196767107936
000000382556.jpg,Box_3,2334.1297885767617,180.89844240461076
000000417361.jpg,Box_3,650.366469367014,98.25144962905001
000000346234.jpg,Gauss_3,3780.2129765111604,235.409494065583
000000504906.jpg,Box_3,2635.4812023073728,209.81783976906394
000000179065.jpg,V,1607.255605718105,273.919585533015
000000468837.jpg,Median_5,1515.2919340642786,372.92164112934717
000000424994.jpg,Box_5,3708.5919645044683,93.89249715999681
000000146793.jpg,Circ_5,6140.702823480752,276.79989284656784
000000470939.jpg,Box_3,1818.1578358350068,87.41876486985201
000000421563.jpg,Median_5,943.5796911237126,281.4422240791496
000000259515.jpg,D,688.8269233427602,163.07324392723075
000000318195.jpg,Circ_5,6583.755577141127,310.36542528741114
000000275560.jpg,D,1318.9642037861718,513.9480250802253
000000021541.jpg,D,2374.863488555544,317.8824933110451
000000102900.jpg,Circ_5,4917.712358406533,244.63908285024215
000000317799.jpg,Gauss_3,1149.578018090404,258.511257069948
000000171095.jpg,Circ_5,938.4632139436425,36.51236653635771
000000499949.jpg,Median_5,792.4388295521629,38.915643540286666
000000013837.jpg,Circ_5,1270.212565573279,84.45790869670329
000000342858.jpg,Box_5,588.3400692011959,35.64859294732478
000000505191.jpg,V,608.2308914769385,114.50302910794818
000000252840.jpg,Gauss_3,5603.595606213377,643.0602017108324
000000175938.jpg,H,5533.604596205933,1525.73898391533
000000498993.jpg,Cross_5,3477.1201725615497,616.1295569406753
000000102919.jpg,Circ_5,1599.0118550781249,29.067516423423605
000000185509.jpg,Gauss_5,8639.507607976266,156.23606707601934
000000434729.jpg,Box_3,12328.25340119435,1502.3622386682932
000000327080.jpg,H,2706.887673752838,1172.6309629132081
000000091800.jpg,Box_5,11243.94770640139,212.57324812284165
000000185882.jpg,Circ_5,868.1420085901145,53.77951503524874
000000405884.jpg,Originale,544.7194517919414,784.7358903658484
000000367885.jpg,Box_5,1811.1813656054176,42.15191389152975
000000094230.jpg,H,3042.3042792827036,1111.180327668482
000000575517.jpg,Circ_5,1289.5056915756224,64.95059846888378
000000162681.jpg,H,1085.9462460655366,447.2854522489002
000000451265.jpg,Originale,5073.148118475874,8704.407992957582
000000230112.jpg,Box_5,1104.3042988415953,27.83673557367289
000000074494.jpg,Cross_5,2217.4741596620515,374.69420974863317
000000370645.jpg,H,1126.1811372740328,533.4104984506673
000000085755.jpg,Circ_5,3815.3749695307265,161.67430937583126
000000108797.jpg,Median_5,574.2896913160331,207.3680320256752
000000382538.jpg,Median_5,849.389161115651,154.59072075064904
000000508927.jpg,D,3640.0099358506714,710.5416485434122
000000375399.jpg,Circ_5,678.9391278603448,19.619180383010985
000000355612.jpg,H,696.7291383561851,241.83729927383925
000000187107.jpg,Gauss_3,1034.8897084140353,208.82136237546834
000000409527.jpg,Gauss_5,706.3567756437049,28.716876492704866
000000057628.jpg,D,13330.504811101155,668.5449402224069
000000269322.jpg,D,2498.410687804084,201.9933664078814
000000362214.jpg,Box_5,9305.278232764485,90.18622838194696
000000324196.jpg,Box_5,1045.5315728752162,44.47143460630825
000000464998.jpg,H,770.171812052016,352.1499786805928
000000357412.jpg,D,8524.703343978024,1710.293554945123
000000067447.jpg,Box_5,4207.204764356444,103.4019618290556
000000170003.jpg,Circ_5,886.5198469562107,50.26000211041255
000000124782.jpg,H,2224.9187849892514,614.2839832297964
000000385327.jpg,Box_3,944.3076323360762,121.96389346895295
000000031824.jpg,Gauss_3,866.9461274310501,365.88148356457145
000000212169.jpg,H,2272.8668326502375,398.18644348932577
000000346443.jpg,Median_5,712.1747379508328,70.43234240060445
000000300302.jpg,Originale,745.5830863433415,1198.1671359099134
000000576053.jpg,Originale,576.8891061019834,702.445946654495
000000021667.jpg,Circ_5,6727.860420835432,359.3320507472975
000000212220.jpg,Originale,2209.888650483114,2230.757193098263
000000107902.jpg,Box_3,3027.96640397632,227.30913894824909
000000417743.jpg,Circ_5,1845.6083881276277,50.57833362787478
000000358807.jpg,Median_5,700.1421022279396,103.85374879618576
000000370500.jpg,V,928.0168356455061,163.78105016412067
000000039265.jpg,Originale,757.0377229569813,729.6661560804533
000000002220.jpg,D,2580.689922165441,302.332787883525
000000541024.jpg,Box_5,1050.3337048598878,47.95819063675201
000000011046.jpg,Box_5,2481.8202291099933,49.03157608075125
000000345904.jpg,Box_5,754.4775595181677,35.02458983250133
000000071872.jpg,H,4450.686061016497,145.87999219787164
000000542899.jpg,Gauss_3,645.6777441210323,102.39377795771131
000000484644.jpg,Circ_5,897.8606955172955,61.50686727767685
000000458316.jpg,H,4212.223490634953,417.04021749651366
000000139321.jpg,Originale,752.4639618634145,1112.3328376064594
000000375799.jpg,V,1648.723127762673,318.0188096430539
000000206601.jpg,Median_5,3798.050291736982,288.4349187734176
000000075318.jpg,Box_5,2063.8999853025934,61.94763367218754
000000219337.jpg,Circ_5,627.0945590871069,77.52851228304874
000000402851.jpg,Originale,933.1466855783093,695.1239855125614
000000177653.jpg,D,3351.409349281141,848.6062416527877
000000270288.jpg,Cross_5,2216.557021634377,270.0653824923387
000000240844.jpg,Gauss_5,1018.6312171752825,79.32257182039055
000000321864.jpg,Circ_5,1161.966029986816,34.74272527182316
000000117825.jpg,D,1919.3489805928439,243.69353729742159
000000547994.jpg,Box_5,1235.2529800096142,62.78109523188517
000000093209.jpg,Median_5,3267.655552959857,613.8199235994784
000000096063.jpg,Originale,549.3686944442749,1137.4098835233747
000000480693.jpg,Gauss_3,2273.5220645222525,273.24470102325273
000000307515.jpg,Circ_5,656.7621378181351,24.539741684128373
000000350250.jpg,Box_3,2459.581764875952,242.47770148145807
000000251719.jpg,Box_3,4277.918856490448,100.79333469044512
000000131413.jpg,Box_5,5518.104674685394,56.93787543190762
000000240307.jpg,Gauss_3,6541.292594265737,507.28154858188395
000000413027.jpg,Box_3,6139.328712802873,371.503643855707
000000098725.jpg,Gauss_3,1119.9042510294491,239.08786065237862
000000214012.jpg,Median_5,2313.7346907157794,426.79458149112
000000005196.jpg,V,3554.1429768809157,964.5067613368132
000000517433.jpg,Median_5,938.9904624778392,252.00426467226623
000000302122.jpg,Originale,1219.722076212565,3034.2164354713595
000000204451.jpg,Cross_5,1340.150850310775,163.68443149271135
000000372105.jpg,Cross_5,8266.354371284673,1149.1404569944407
000000490929.jpg,Circ_5,1214.5923034335667,83.73453721559231
000000232325.jpg,V,2638.8108230819594,274.06737712937957
000000566307.jpg,Box_5,2085.2033648888887,81.05466575098255
000000032341.jpg,H,1362.9360314974454,569.8463620539757
000000519848.jpg,Gauss_3,1762.359375753879,243.48426894434587
000000317046.jpg,D,1270.2812801205694,545.4182535093657
000000120330.jpg,H,1909.1213109734078,343.3834774326355
000000297406.jpg,Gauss_5,1333.5989735178523,75.86504961082906
000000377796.jpg,Box_5,941.0718492126465,23.437445497969595
000000321582.jpg,Originale,1045.764650011597,1555.2628083060256
000000499256.jpg,Gauss_3,2554.45508556048,714.232342457086
000000225600.jpg,Median_5,557.9198214708857,163.61312632618322
000000076032.jpg,Gauss_5,892.7621103672159,131.48367563618663
000000150868.jpg,Circ_5,3470.1328682402404,172.4391776688245
000000464544.jpg,Box_3,4606.337744014729,511.2889173663393
000000167282.jpg,Circ_5,2417.3204241543976,95.38793797236788
000000317837.jpg,H,1763.0881146848892,676.6906104733279
000000324736.jpg,Gauss_3,2093.0973918397117,103.32849122325067
000000038126.jpg,Box_5,16430.599595391584,196.8164134754434
000000226675.jpg,Box_5,1136.2741598610228,14.798248645316955
000000477444.jpg,H,1348.5960867899153,411.7945581552934
000000306312.jpg,Circ_5,5730.199833768068,174.411300677848
000000390700.jpg,Cross_5,1177.6868099926655,187.92109771650664
000000341493.jpg,Originale,4909.460904438302,2281.079946397593
000000498313.jpg,Originale,3439.8334119876636,5728.204554873972
000000422840.jpg,D,5150.2699471555925,1195.7965299164637
000000239141.jpg,Box_3,535.3706637292744,38.759584873728535
000000361934.jpg,Gauss_3,7284.856399693764,795.9833093060895
000000389727.jpg,D,1581.962393741824,579.046978515965
000000411413.jpg,H,4082.395281388751,1090.9027870302148
000000485787.jpg,Box_5,2035.6917132437502,19.255256134884796
000000109099.jpg,Circ_5,5578.434374951003,353.6152739197152
000000166242.jpg,Box_3,6566.701574340302,458.67292336174376
000000547195.jpg,D,987.4745826388888,274.9704838966837
000000292508.jpg,Gauss_3,1353.2429147388875,306.4147459325667
000000423069.jpg,Box_3,1085.4880587418875,121.35365166241107
000000064571.jpg,Median_5,14265.14886694268,440.59904274072613
000000063878.jpg,D,1155.5941188324693,344.9343988620356
000000350555.jpg,Originale,5064.723751192898,6692.148876255326
000000349070.jpg,Gauss_5,1171.5458339144918,23.71921113191769
000000060073.jpg,Box_5,6663.002158623673,140.3906745434006
000000023288.jpg,H,834.3512028668629,409.9777438895795
000000126162.jpg,Originale,925.5865006486575,883.0896351411908
000000004401.jpg,V,1462.5864242215948,357.9571728370727
000000100197.jpg,D,617.2291926405165,213.48808105187535
000000308841.jpg,Circ_5,1101.9127455486391,60.86675864604551
000000262390.jpg,V,813.954266622506,376.2839687745405
000000254696.jpg,Median_5,976.9154538051808,483.792378283401
000000363317.jpg,H,5391.212120067071,953.3284545145348
000000357479.jpg,Box_5,541.8266568049067,25.178369955041415
000000546383.jpg,Circ_5,1169.5430528329216,109.81945237036996
000000274696.jpg,Gauss_5,1230.6521763147537,67.51492883403418
000000257384.jpg,Median_5,1227.125247015936,371.5384666382497
000000557469.jpg,D,1161.4683717727626,318.72137729171317
000000262129.jpg,D,2691.819446204834,419.53700865650615
000000160348.jpg,Originale,3956.6690363699163,4326.101109445517
000000362543.jpg,Originale,3533.4101791005196,6964.594401281707
000000105549.jpg,Originale,4263.709283485314,5075.955419124538
000000016747.jpg,Box_3,3020.3267210602844,365.1346047229441
000000227861.jpg,Box_3,3127.6822155085842,369.1344947354191
000000384767.jpg,Median_5,1024.699125123619,226.3495569666045
000000431668.jpg,V,547.4252544161372,50.320865654538245
000000133973.jpg,D,2534.260837680347,599.9395492816656
000000060629.jpg,H,1142.4075546893935,240.21090345807693
000000539427.jpg,V,7525.194092142571,1200.9728996216481
000000114388.jpg,Box_3,3491.76196903893,353.05881820505533
000000252275.jpg,Originale,948.3348701029412,574.1780678341161
000000514592.jpg,Box_3,1920.171164156585,142.68652483563977
000000394171.jpg,Box_3,2548.871472755201,268.257088084064
000000262958.jpg,Box_5,4272.901050618447,73.594574231597
000000443930.jpg,Gauss_5,1654.651154535738,72.91985725830217
000000342493.jpg,Gauss_5,1461.0796947166157,152.32452185359512
000000217880.jpg,Box_3,2381.0719086177446,262.10100283060706
000000454407.jpg,Gauss_5,1136.528885869936,71.29836381549192
000000240786.jpg,Circ_5,6308.340876499983,189.70912250127958
000000538392.jpg,Median_5,3155.151681793965,254.66759250701242
000000151407.jpg,Box_3,3410.318908555264,255.3273305416306
000000007595.jpg,Gauss_3,1132.412297994729,166.79057207429275
000000572569.jpg,Cross_5,4332.9518243009325,402.98792197534516
000000326760.jpg,H,1452.8997666729526,679.0125617965068
000000479242.jpg,Cross_5,1083.6162339744624,299.93749912894305
000000316885.jpg,Box_5,2166.4629689887165,50.67771373297561
000000173103.jpg,Box_3,1312.5587431659044,90.24665684443819
000000294623.jpg,V,1063.3903271323372,435.1573807074099
000000395710.jpg,Originale,2286.898065426625,4523.64907849267
000000012196.jpg,Box_5,4574.8344353358525,56.03446742466518
000000266851.jpg,Median_5,1315.0792942823143,348.1569894824809
000000487016.jpg,Originale,1396.9670681310802,2432.1026010092273
000000559743.jpg,Gauss_5,2946.673769538157,76.04652831495825
000000222384.jpg,Median_5,13021.091258152615,854.7980988997809
000000537203.jpg,Box_3,1691.6791183399505,82.1137164492053
000000368666.jpg,Box_5,1076.2104549687492,24.043606376409628
000000467233.jpg,Originale,848.3755547036066,1984.4327583853178
000000521149.jpg,Cross_5,4603.0301864257235,916.6543076009563
000000418707.jpg,Circ_5,524.453046197765,57.75514358939951
000000483239.jpg,Box_3,862.5907667126414,56.15270466707191
000000114370.jpg,Cross_5,995.6760031812673,179.65731110507275
000000566851.jpg,D,5737.498938047634,1544.7459358360707
000000459587.jpg,Gauss_3,3252.1299382727307,131.0482363206354
000000048057.jpg,D,2156.9805362815114,650.7264981279767
000000391947.jpg,Median_5,848.6725552536157,273.4737786571466
000000102115.jpg,Originale,1048.6301689395377,3040.342749033606
000000176152.jpg,Cross_5,3017.1149895286626,145.91953898647932
000000092351.jpg,Median_5,6824.323564451842,793.6250544762124
000000350016.jpg,Cross_5,2886.254600223644,416.76656168334335
000000282826.jpg,Box_5,5818.791744024311,65.02259838735
000000042454.jpg,Median_5,3224.1368340160684,372.4808160081996
000000385673.jpg,H,1013.6668951761882,585.9808423579708
000000024024.jpg,Cross_5,523.0598073870235,41.79872842770425
000000503953.jpg,Gauss_5,1986.7153236792888,133.89404957178283
000000017884.jpg,Median_5,2009.903956860558,385.83903875156324
000000456502.jpg,V,8204.30842984829,1490.9758432397045
000000570254.jpg,Median_5,2023.438571573759,212.5859955065154
000000218416.jpg,Cross_5,5221.277505147468,291.1738040130469
000000140198.jpg,Circ_5,1456.372963191656,43.442357521660874
000000300654.jpg,H,4194.405383850055,1072.6008980388397
000000398913.jpg,D,747.3715347386794,95.586654972901
000000561918.jpg,Median_5,2106.052341437045,242.2654632670042
